city,district_name,subdistrict_name,subdistrict_xiaoqu_num,subdistrict_url,review_date
gy,南明区,小河山水黔城,30,http://gy.lianjia.com/xiaoqu/xiaoheshanshuiqiancheng/,2019-03-11
gy,南明区,小河浦江路,36,http://gy.lianjia.com/xiaoqu/xiaohepujianglu/,2019-03-11
gy,南明区,油榨街,44,http://gy.lianjia.com/xiaoqu/youzhajie/,2019-03-11
gy,南明区,钻石广场,195,http://gy.lianjia.com/xiaoqu/zuanshiguangchang/,2019-03-11
gy,花溪区,啊哈湖,9,http://gy.lianjia.com/xiaoqu/ahahu/,2019-03-11
gy,花溪区,蔡家关,1,http://gy.lianjia.com/xiaoqu/caijiaguan/,2019-03-11
gy,花溪区,二戈寨,9,http://gy.lianjia.com/xiaoqu/ergezhai/,2019-03-11
gy,花溪区,贵安新区,1,http://gy.lianjia.com/xiaoqu/guianxinqu/,2019-03-11
gy,花溪区,花溪公园,79,http://gy.lianjia.com/xiaoqu/huaxigongyuan/,2019-03-11
gy,花溪区,花溪大学城,4,http://gy.lianjia.com/xiaoqu/huaxidaxuecheng/,2019-03-11
gy,花溪区,花溪保利溪湖,13,http://gy.lianjia.com/xiaoqu/huaxibaolixihu/,2019-03-11
gy,花溪区,金华物流园,31,http://gy.lianjia.com/xiaoqu/jinhuawuliuyuan/,2019-03-11
gy,花溪区,十里河滩,30,http://gy.lianjia.com/xiaoqu/shilihetan/,2019-03-11
gy,花溪区,望城坡,18,http://gy.lianjia.com/xiaoqu/wangchengpo/,2019-03-11
gy,花溪区,小河转盘,78,http://gy.lianjia.com/xiaoqu/xiaohezhuanpan/,2019-03-11
gy,花溪区,小河大都会,17,http://gy.lianjia.com/xiaoqu/xiaohedaduhui/,2019-03-11
gy,花溪区,小河山水黔城,30,http://gy.lianjia.com/xiaoqu/xiaoheshanshuiqiancheng/,2019-03-11
gy,花溪区,小河浦江路,36,http://gy.lianjia.com/xiaoqu/xiaohepujianglu/,2019-03-11
gy,息烽县,开阳县,8,http://gy.lianjia.com/xiaoqu/kaiyangxian1/,2019-03-11
gy,息烽县,息烽县,0,http://gy.lianjia.com/xiaoqu/xifengxian1/,2019-03-11
gy,息烽县,修文县,7,http://gy.lianjia.com/xiaoqu/xiuwenxian1/,2019-03-11
gy,开阳县,开阳县,8,http://gy.lianjia.com/xiaoqu/kaiyangxian1/,2019-03-11
gy,开阳县,息烽县,0,http://gy.lianjia.com/xiaoqu/xifengxian1/,2019-03-11
gy,开阳县,修文县,7,http://gy.lianjia.com/xiaoqu/xiuwenxian1/,2019-03-11
gy,修文县,金华物流园,31,http://gy.lianjia.com/xiaoqu/jinhuawuliuyuan/,2019-03-11
gy,修文县,开阳县,8,http://gy.lianjia.com/xiaoqu/kaiyangxian1/,2019-03-11
gy,修文县,息烽县,0,http://gy.lianjia.com/xiaoqu/xifengxian1/,2019-03-11
gy,修文县,修文县,7,http://gy.lianjia.com/xiaoqu/xiuwenxian1/,2019-03-11
gy,清镇市,贵安新区,1,http://gy.lianjia.com/xiaoqu/guianxinqu/,2019-03-11
gy,清镇市,金华物流园,31,http://gy.lianjia.com/xiaoqu/jinhuawuliuyuan/,2019-03-11
gy,清镇市,修文县,7,http://gy.lianjia.com/xiaoqu/xiuwenxian1/,2019-03-11
gy,观山湖区,奥体中心,12,http://gy.lianjia.com/xiaoqu/aotizhongxin3/,2019-03-11
gy,观山湖区,啊哈湖,9,http://gy.lianjia.com/xiaoqu/ahahu/,2019-03-11
gy,观山湖区,白云公园,45,http://gy.lianjia.com/xiaoqu/baiyungongyuan/,2019-03-11
gy,观山湖区,长岭破,0,http://gy.lianjia.com/xiaoqu/changlingpo/,2019-03-11
gy,观山湖区,高新区,14,http://gy.lianjia.com/xiaoqu/gaoxinqu10/,2019-03-11
gy,观山湖区,观山湖公园,38,http://gy.lianjia.com/xiaoqu/guanshanhugongyuan/,2019-03-11
gy,观山湖区,贵阳北站,19,http://gy.lianjia.com/xiaoqu/guiyangbeizhan/,2019-03-11
gy,观山湖区,贵阳普天,13,http://gy.lianjia.com/xiaoqu/guiyangputian/,2019-03-11
gy,观山湖区,会展城,25,http://gy.lianjia.com/xiaoqu/huizhancheng/,2019-03-11
gy,观山湖区,金华物流园,31,http://gy.lianjia.com/xiaoqu/jinhuawuliuyuan/,2019-03-11
gy,观山湖区,南湖,45,http://gy.lianjia.com/xiaoqu/nanhu8/,2019-03-11
gy,观山湖区,世纪城,38,http://gy.lianjia.com/xiaoqu/shijicheng2/,2019-03-11
gy,观山湖区,商贸城,1,http://gy.lianjia.com/xiaoqu/shangmaocheng/,2019-03-11
gy,观山湖区,新世界,12,http://gy.lianjia.com/xiaoqu/xinshijie/,2019-03-11
gy,观山湖区,阅山湖,10,http://gy.lianjia.com/xiaoqu/yueshanhu/,2019-03-11
gy,观山湖区,中坝,8,http://gy.lianjia.com/xiaoqu/zhongba/,2019-03-11
