city,district_name,subdistrict_name,subdistrict_xiaoqu_num,subdistrict_url,review_date
zhangzhou,长泰县,长泰县,11,http://zhangzhou.lianjia.com/xiaoqu/changtaixian2/,2019-03-11
zhangzhou,长泰县,华安县,0,http://zhangzhou.lianjia.com/xiaoqu/huaanxian1/,2019-03-11
zhangzhou,长泰县,龙海其他,31,http://zhangzhou.lianjia.com/xiaoqu/longhaiqita/,2019-03-11
zhangzhou,东山县,东山县,13,http://zhangzhou.lianjia.com/xiaoqu/dongshanxian1/,2019-03-11
zhangzhou,东山县,云霄县,15,http://zhangzhou.lianjia.com/xiaoqu/yunxiaoxian1/,2019-03-11
zhangzhou,东山县,诏安县,1,http://zhangzhou.lianjia.com/xiaoqu/zhaoanxian1/,2019-03-11
zhangzhou,诏安县,东山县,13,http://zhangzhou.lianjia.com/xiaoqu/dongshanxian1/,2019-03-11
zhangzhou,诏安县,平和县,22,http://zhangzhou.lianjia.com/xiaoqu/pinghexian2/,2019-03-11
zhangzhou,诏安县,云霄县,15,http://zhangzhou.lianjia.com/xiaoqu/yunxiaoxian1/,2019-03-11
zhangzhou,诏安县,诏安县,1,http://zhangzhou.lianjia.com/xiaoqu/zhaoanxian1/,2019-03-11
zhangzhou,龙海市,碧湖万达,24,http://zhangzhou.lianjia.com/xiaoqu/bihuwanda/,2019-03-11
zhangzhou,龙海市,长泰县,11,http://zhangzhou.lianjia.com/xiaoqu/changtaixian2/,2019-03-11
zhangzhou,龙海市,金峰,24,http://zhangzhou.lianjia.com/xiaoqu/jinfeng/,2019-03-11
zhangzhou,龙海市,角美台商投资区,38,http://zhangzhou.lianjia.com/xiaoqu/jiaomeitaishangtouziqu/,2019-03-11
zhangzhou,龙海市,龙海其他,31,http://zhangzhou.lianjia.com/xiaoqu/longhaiqita/,2019-03-11
zhangzhou,龙海市,蓝田,28,http://zhangzhou.lianjia.com/xiaoqu/lantian3/,2019-03-11
zhangzhou,龙海市,龙池开发区,22,http://zhangzhou.lianjia.com/xiaoqu/longchikaifaqu/,2019-03-11
zhangzhou,龙海市,平和县,22,http://zhangzhou.lianjia.com/xiaoqu/pinghexian2/,2019-03-11
zhangzhou,龙海市,漳浦县,41,http://zhangzhou.lianjia.com/xiaoqu/zhangpuxian2/,2019-03-11
zhangzhou,龙海市,中骏,11,http://zhangzhou.lianjia.com/xiaoqu/zhongjun/,2019-03-11
zhangzhou,龙海市,漳州港,44,http://zhangzhou.lianjia.com/xiaoqu/zhangzhougang/,2019-03-11
zhangzhou,华安县,长泰县,11,http://zhangzhou.lianjia.com/xiaoqu/changtaixian2/,2019-03-11
zhangzhou,华安县,华安县,0,http://zhangzhou.lianjia.com/xiaoqu/huaanxian1/,2019-03-11
zhangzhou,华安县,南靖县,21,http://zhangzhou.lianjia.com/xiaoqu/nanjingxian2/,2019-03-11
zhangzhou,华安县,芗城其他,0,http://zhangzhou.lianjia.com/xiaoqu/xiangchengqita/,2019-03-11
zhangzhou,漳浦县,东山县,13,http://zhangzhou.lianjia.com/xiaoqu/dongshanxian1/,2019-03-11
zhangzhou,漳浦县,龙海其他,31,http://zhangzhou.lianjia.com/xiaoqu/longhaiqita/,2019-03-11
zhangzhou,漳浦县,平和县,22,http://zhangzhou.lianjia.com/xiaoqu/pinghexian2/,2019-03-11
zhangzhou,漳浦县,云霄县,15,http://zhangzhou.lianjia.com/xiaoqu/yunxiaoxian1/,2019-03-11
zhangzhou,漳浦县,漳浦县,41,http://zhangzhou.lianjia.com/xiaoqu/zhangpuxian2/,2019-03-11
zhangzhou,云霄县,东山县,13,http://zhangzhou.lianjia.com/xiaoqu/dongshanxian1/,2019-03-11
zhangzhou,云霄县,平和县,22,http://zhangzhou.lianjia.com/xiaoqu/pinghexian2/,2019-03-11
zhangzhou,云霄县,云霄县,15,http://zhangzhou.lianjia.com/xiaoqu/yunxiaoxian1/,2019-03-11
zhangzhou,云霄县,诏安县,1,http://zhangzhou.lianjia.com/xiaoqu/zhaoanxian1/,2019-03-11
zhangzhou,云霄县,漳浦县,41,http://zhangzhou.lianjia.com/xiaoqu/zhangpuxian2/,2019-03-11
zhangzhou,芗城区,碧湖万达,24,http://zhangzhou.lianjia.com/xiaoqu/bihuwanda/,2019-03-11
zhangzhou,芗城区,北斗工业区,3,http://zhangzhou.lianjia.com/xiaoqu/beidougongyequ/,2019-03-11
zhangzhou,芗城区,长泰县,11,http://zhangzhou.lianjia.com/xiaoqu/changtaixian2/,2019-03-11
