city,district_name,subdistrict_name,subdistrict_xiaoqu_num,subdistrict_url,review_date
cq,江北,北滨路,25,http://cq.lianjia.com/xiaoqu/beibinlu/,2019-03-11
cq,江北,大竹林,47,http://cq.lianjia.com/xiaoqu/dazhulin/,2019-03-11
cq,江北,大石坝,63,http://cq.lianjia.com/xiaoqu/dashiba/,2019-03-11
cq,江北,观音桥,238,http://cq.lianjia.com/xiaoqu/guanyinqiao/,2019-03-11
cq,江北,花卉园,64,http://cq.lianjia.com/xiaoqu/huahuiyuan/,2019-03-11
cq,江北,海尔路,40,http://cq.lianjia.com/xiaoqu/haierlu/,2019-03-11
cq,江北,黄泥磅,52,http://cq.lianjia.com/xiaoqu/huangnibang/,2019-03-11
cq,江北,鸿恩寺,25,http://cq.lianjia.com/xiaoqu/hongensi/,2019-03-11
cq,江北,嘉州,72,http://cq.lianjia.com/xiaoqu/jiazhou/,2019-03-11
cq,江北,江北嘴,20,http://cq.lianjia.com/xiaoqu/jiangbeizui/,2019-03-11
cq,江北,龙头寺,111,http://cq.lianjia.com/xiaoqu/longtousi/,2019-03-11
cq,江北,南桥寺,62,http://cq.lianjia.com/xiaoqu/nanqiaosi/,2019-03-11
cq,江北,冉家坝,50,http://cq.lianjia.com/xiaoqu/ranjiaba/,2019-03-11
cq,江北,松树桥,49,http://cq.lianjia.com/xiaoqu/songshuqiao/,2019-03-11
cq,江北,石子山,11,http://cq.lianjia.com/xiaoqu/shizishan/,2019-03-11
cq,江北,石马河,36,http://cq.lianjia.com/xiaoqu/shimahe/,2019-03-11
cq,江北,五里店,97,http://cq.lianjia.com/xiaoqu/wulidian1/,2019-03-11
cq,江北,鱼嘴,10,http://cq.lianjia.com/xiaoqu/yuzui/,2019-03-11
cq,渝北,北环,16,http://cq.lianjia.com/xiaoqu/beihuan/,2019-03-11
cq,渝北,翠云,13,http://cq.lianjia.com/xiaoqu/cuiyun/,2019-03-11
cq,渝北,财富中心,12,http://cq.lianjia.com/xiaoqu/caifuzhongxin1/,2019-03-11
cq,渝北,大竹林,47,http://cq.lianjia.com/xiaoqu/dazhulin/,2019-03-11
cq,渝北,大石坝,63,http://cq.lianjia.com/xiaoqu/dashiba/,2019-03-11
cq,渝北,鸿恩寺,25,http://cq.lianjia.com/xiaoqu/hongensi/,2019-03-11
cq,渝北,花卉园,64,http://cq.lianjia.com/xiaoqu/huahuiyuan/,2019-03-11
cq,渝北,回兴,217,http://cq.lianjia.com/xiaoqu/huixing/,2019-03-11
cq,渝北,花园新村,42,http://cq.lianjia.com/xiaoqu/huayuanxincun/,2019-03-11
cq,渝北,黄泥磅,52,http://cq.lianjia.com/xiaoqu/huangnibang/,2019-03-11
cq,渝北,嘉州,72,http://cq.lianjia.com/xiaoqu/jiazhou/,2019-03-11
cq,渝北,空港新城,136,http://cq.lianjia.com/xiaoqu/konggangxincheng/,2019-03-11
cq,渝北,两路,151,http://cq.lianjia.com/xiaoqu/lianglu/,2019-03-11
cq,渝北,龙溪,18,http://cq.lianjia.com/xiaoqu/longxi/,2019-03-11
cq,渝北,龙头寺,111,http://cq.lianjia.com/xiaoqu/longtousi/,2019-03-11
cq,渝北,礼嘉,36,http://cq.lianjia.com/xiaoqu/lijia/,2019-03-11
cq,渝北,南桥寺,62,http://cq.lianjia.com/xiaoqu/nanqiaosi/,2019-03-11
cq,渝北,汽博中心,73,http://cq.lianjia.com/xiaoqu/qibozhongxin/,2019-03-11
cq,渝北,冉家坝,50,http://cq.lianjia.com/xiaoqu/ranjiaba/,2019-03-11
cq,渝北,人和,102,http://cq.lianjia.com/xiaoqu/renhe/,2019-03-11
cq,渝北,松树桥,49,http://cq.lianjia.com/xiaoqu/songshuqiao/,2019-03-11
cq,渝北,石子山,11,http://cq.lianjia.com/xiaoqu/shizishan/,2019-03-11
cq,渝北,新牌坊,62,http://cq.lianjia.com/xiaoqu/xinpaifang/,2019-03-11
cq,渝北,园博园,5,http://cq.lianjia.com/xiaoqu/yuanboyuan/,2019-03-11
cq,渝北,鸳鸯,34,http://cq.lianjia.com/xiaoqu/yuanyang/,2019-03-11
cq,渝北,悦来,18,http://cq.lianjia.com/xiaoqu/yuelai/,2019-03-11
cq,渝北,中央公园,36,http://cq.lianjia.com/xiaoqu/zhongyanggongyuan/,2019-03-11
cq,渝北,照母山,60,http://cq.lianjia.com/xiaoqu/zhaomushan/,2019-03-11
cq,南岸,八公里,8,http://cq.lianjia.com/xiaoqu/bagongli/,2019-03-11
cq,南岸,茶园新区,138,http://cq.lianjia.com/xiaoqu/chayuanxinqu/,2019-03-11
cq,南岸,丹龙路,20,http://cq.lianjia.com/xiaoqu/danlonglu/,2019-03-11
cq,南岸,弹子石,68,http://cq.lianjia.com/xiaoqu/danzishi/,2019-03-11
cq,南岸,六公里,23,http://cq.lianjia.com/xiaoqu/liugongli/,2019-03-11
cq,南岸,南滨路,96,http://cq.lianjia.com/xiaoqu/nanbinlu/,2019-03-11
cq,南岸,南山,29,http://cq.lianjia.com/xiaoqu/nanshan3/,2019-03-11
cq,南岸,南坪,298,http://cq.lianjia.com/xiaoqu/nanping/,2019-03-11
cq,南岸,七公里,28,http://cq.lianjia.com/xiaoqu/qigongli/,2019-03-11
cq,南岸,融侨半岛,34,http://cq.lianjia.com/xiaoqu/rongqiaobandao/,2019-03-11
cq,南岸,四公里,48,http://cq.lianjia.com/xiaoqu/sigongli/,2019-03-11
cq,巴南,八公里,8,http://cq.lianjia.com/xiaoqu/bagongli/,2019-03-11
cq,巴南,茶园新区,138,http://cq.lianjia.com/xiaoqu/chayuanxinqu/,2019-03-11
cq,巴南,界石,12,http://cq.lianjia.com/xiaoqu/jieshi/,2019-03-11
cq,巴南,龙洲湾,76,http://cq.lianjia.com/xiaoqu/longzhouwan/,2019-03-11
cq,巴南,李家沱,157,http://cq.lianjia.com/xiaoqu/lijiatuo1/,2019-03-11
cq,巴南,南泉,3,http://cq.lianjia.com/xiaoqu/nanquan/,2019-03-11
cq,巴南,融汇半岛,28,http://cq.lianjia.com/xiaoqu/ronghuibandao/,2019-03-11
cq,巴南,鱼洞,143,http://cq.lianjia.com/xiaoqu/yudong2/,2019-03-11
cq,沙坪坝,璧山,85,http://cq.lianjia.com/xiaoqu/bishan1/,2019-03-11
cq,沙坪坝,陈家桥,29,http://cq.lianjia.com/xiaoqu/chenjiaqiao/,2019-03-11
cq,沙坪坝,磁器口,3,http://cq.lianjia.com/xiaoqu/ciqikou/,2019-03-11
cq,沙坪坝,大学城,106,http://cq.lianjia.com/xiaoqu/daxuecheng2/,2019-03-11
cq,沙坪坝,大坪,170,http://cq.lianjia.com/xiaoqu/daping/,2019-03-11
cq,沙坪坝,凤天路,88,http://cq.lianjia.com/xiaoqu/fengtianlu/,2019-03-11
cq,沙坪坝,工人村,55,http://cq.lianjia.com/xiaoqu/gongrencun/,2019-03-11
cq,沙坪坝,化龙桥,15,http://cq.lianjia.com/xiaoqu/hualongqiao/,2019-03-11
cq,沙坪坝,劳动路,8,http://cq.lianjia.com/xiaoqu/laodonglu/,2019-03-11
cq,沙坪坝,梨树湾,6,http://cq.lianjia.com/xiaoqu/lishuwan/,2019-03-11
cq,沙坪坝,烈士墓,74,http://cq.lianjia.com/xiaoqu/lieshimu/,2019-03-11
cq,沙坪坝,石桥铺,247,http://cq.lianjia.com/xiaoqu/shiqiaopu/,2019-03-11
cq,沙坪坝,三峡广场,39,http://cq.lianjia.com/xiaoqu/sanxiaguangchang/,2019-03-11
cq,沙坪坝,沙正街,55,http://cq.lianjia.com/xiaoqu/shazhengjie/,2019-03-11
cq,沙坪坝,沙滨路,27,http://cq.lianjia.com/xiaoqu/shabinlu/,2019-03-11
cq,沙坪坝,天星桥,85,http://cq.lianjia.com/xiaoqu/tianxingqiao/,2019-03-11
cq,沙坪坝,小龙坎,86,http://cq.lianjia.com/xiaoqu/xiaolongkan/,2019-03-11
cq,沙坪坝,西永,31,http://cq.lianjia.com/xiaoqu/xiyong/,2019-03-11
cq,沙坪坝,渝碚路,23,http://cq.lianjia.com/xiaoqu/yubeilu/,2019-03-11
cq,沙坪坝,杨公桥,19,http://cq.lianjia.com/xiaoqu/yanggongqiao/,2019-03-11
cq,沙坪坝,站西路,29,http://cq.lianjia.com/xiaoqu/zhanxilu/,2019-03-11
cq,九龙坡,巴国城,22,http://cq.lianjia.com/xiaoqu/baguocheng/,2019-03-11
cq,九龙坡,白市驿,22,http://cq.lianjia.com/xiaoqu/baishiyi/,2019-03-11
cq,九龙坡,陈家坪,24,http://cq.lianjia.com/xiaoqu/chenjiaping/,2019-03-11
cq,九龙坡,彩云湖,15,http://cq.lianjia.com/xiaoqu/caiyunhu/,2019-03-11
cq,九龙坡,东部新城,33,http://cq.lianjia.com/xiaoqu/dongbuxincheng/,2019-03-11
cq,九龙坡,大坪,170,http://cq.lianjia.com/xiaoqu/daping/,2019-03-11
cq,九龙坡,动物园,16,http://cq.lianjia.com/xiaoqu/dongwuyuan1/,2019-03-11
cq,九龙坡,二郎,38,http://cq.lianjia.com/xiaoqu/erlang/,2019-03-11
cq,九龙坡,凤天路,88,http://cq.lianjia.com/xiaoqu/fengtianlu/,2019-03-11
cq,九龙坡,黄桷坪,49,http://cq.lianjia.com/xiaoqu/huangjueping/,2019-03-11
cq,九龙坡,华岩,81,http://cq.lianjia.com/xiaoqu/huayan/,2019-03-11
cq,九龙坡,江津郊县,18,http://cq.lianjia.com/xiaoqu/jiangjinjiaoxian/,2019-03-11
cq,九龙坡,马王乡,44,http://cq.lianjia.com/xiaoqu/mawangxiang/,2019-03-11
cq,九龙坡,毛线沟,20,http://cq.lianjia.com/xiaoqu/maoxiangou/,2019-03-11
cq,九龙坡,蟠龙,26,http://cq.lianjia.com/xiaoqu/panlong1/,2019-03-11
cq,九龙坡,石坪桥,69,http://cq.lianjia.com/xiaoqu/shipingqiao/,2019-03-11
cq,九龙坡,双山,34,http://cq.lianjia.com/xiaoqu/shuangshan/,2019-03-11
cq,九龙坡,石桥铺,247,http://cq.lianjia.com/xiaoqu/shiqiaopu/,2019-03-11
cq,九龙坡,谢家湾,43,http://cq.lianjia.com/xiaoqu/xiejiawan/,2019-03-11
cq,九龙坡,西彭,11,http://cq.lianjia.com/xiaoqu/xipeng/,2019-03-11
cq,九龙坡,西永,31,http://cq.lianjia.com/xiaoqu/xiyong/,2019-03-11
cq,九龙坡,袁家岗,26,http://cq.lianjia.com/xiaoqu/yuanjiagang/,2019-03-11
cq,九龙坡,杨家坪,146,http://cq.lianjia.com/xiaoqu/yangjiaping/,2019-03-11
cq,渝中,朝天门,21,http://cq.lianjia.com/xiaoqu/chaotianmen/,2019-03-11
cq,渝中,大坪,170,http://cq.lianjia.com/xiaoqu/daping/,2019-03-11
cq,渝中,化龙桥,15,http://cq.lianjia.com/xiaoqu/hualongqiao/,2019-03-11
cq,渝中,解放碑,182,http://cq.lianjia.com/xiaoqu/jiefangbei1/,2019-03-11
cq,渝中,两路口,145,http://cq.lianjia.com/xiaoqu/lianglukou/,2019-03-11
cq,渝中,上清寺,45,http://cq.lianjia.com/xiaoqu/shangqingsi/,2019-03-11
cq,渝中,石桥铺,247,http://cq.lianjia.com/xiaoqu/shiqiaopu/,2019-03-11
cq,渝中,袁家岗,26,http://cq.lianjia.com/xiaoqu/yuanjiagang/,2019-03-11
cq,大渡口,步行街,45,http://cq.lianjia.com/xiaoqu/buxingjie/,2019-03-11
cq,大渡口,巴国城,22,http://cq.lianjia.com/xiaoqu/baguocheng/,2019-03-11
cq,大渡口,白市驿,22,http://cq.lianjia.com/xiaoqu/baishiyi/,2019-03-11
cq,大渡口,大渡口区府,18,http://cq.lianjia.com/xiaoqu/dadukouqufu/,2019-03-11
cq,大渡口,华岩,81,http://cq.lianjia.com/xiaoqu/huayan/,2019-03-11
cq,大渡口,九宫庙,62,http://cq.lianjia.com/xiaoqu/jiugongmiao/,2019-03-11
cq,大渡口,建设村,13,http://cq.lianjia.com/xiaoqu/jianshecun/,2019-03-11
cq,大渡口,马王乡,44,http://cq.lianjia.com/xiaoqu/mawangxiang/,2019-03-11
cq,大渡口,双山,34,http://cq.lianjia.com/xiaoqu/shuangshan/,2019-03-11
cq,大渡口,西彭,11,http://cq.lianjia.com/xiaoqu/xipeng/,2019-03-11
cq,江津,滨江中路,10,http://cq.lianjia.com/xiaoqu/binjiangzhonglu/,2019-03-11
cq,江津,滨江新城,10,http://cq.lianjia.com/xiaoqu/binjiangxincheng2/,2019-03-11
cq,江津,德感片区,17,http://cq.lianjia.com/xiaoqu/deganpianqu/,2019-03-11
cq,江津,东门,33,http://cq.lianjia.com/xiaoqu/dongmen1/,2019-03-11
cq,江津,东部新城,33,http://cq.lianjia.com/xiaoqu/dongbuxincheng/,2019-03-11
cq,江津,江津郊县,18,http://cq.lianjia.com/xiaoqu/jiangjinjiaoxian/,2019-03-11
cq,江津,琅山片区,32,http://cq.lianjia.com/xiaoqu/langshanpianqu/,2019-03-11
cq,江津,老城区,144,http://cq.lianjia.com/xiaoqu/laochengqu/,2019-03-11
cq,江津,西段,101,http://cq.lianjia.com/xiaoqu/xiduan/,2019-03-11
cq,江津,祥瑞片区,9,http://cq.lianjia.com/xiaoqu/xiangruipianqu/,2019-03-11
cq,涪陵,涪陵,510,http://cq.lianjia.com/xiaoqu/fuling1/,2019-03-11
cq,万州,万州区,147,http://cq.lianjia.com/xiaoqu/wanzhouqu/,2019-03-11
cq,合川,合川,78,http://cq.lianjia.com/xiaoqu/hechuan/,2019-03-11
cq,璧山,璧山,85,http://cq.lianjia.com/xiaoqu/bishan1/,2019-03-11
cq,长寿,长寿,147,http://cq.lianjia.com/xiaoqu/changshou/,2019-03-11
cq,铜梁,铜梁,45,http://cq.lianjia.com/xiaoqu/tongliang 1/,2019-03-11
cq,北碚,北碚郊县,13,http://cq.lianjia.com/xiaoqu/beibeijiaoxian/,2019-03-11
cq,北碚,城南新区,123,http://cq.lianjia.com/xiaoqu/chengnanxinqu/,2019-03-11
