city,district_name,subdistrict_name,subdistrict_xiaoqu_num,subdistrict_url,review_date
quanzhou,惠安县,惠安县,44,http://quanzhou.lianjia.com/xiaoqu/huianxian3/,2019-03-11
quanzhou,晋江市,安海镇,38,http://quanzhou.lianjia.com/xiaoqu/anhaizhen/,2019-03-11
quanzhou,晋江市,宝龙广场,104,http://quanzhou.lianjia.com/xiaoqu/baolongguangchang/,2019-03-11
quanzhou,晋江市,磁灶镇,11,http://quanzhou.lianjia.com/xiaoqu/cizaozhen/,2019-03-11
quanzhou,晋江市,陈埭镇,21,http://quanzhou.lianjia.com/xiaoqu/chendaizhen/,2019-03-11
quanzhou,晋江市,晋江万达,104,http://quanzhou.lianjia.com/xiaoqu/jinjiangwanda/,2019-03-11
quanzhou,晋江市,晋江周边,58,http://quanzhou.lianjia.com/xiaoqu/jinjiangzhoubian/,2019-03-11
quanzhou,晋江市,桥南,91,http://quanzhou.lianjia.com/xiaoqu/qiaonan/,2019-03-11
quanzhou,晋江市,SM广场,21,http://quanzhou.lianjia.com/xiaoqu/smguangchang1/,2019-03-11
quanzhou,石狮市,服装城,26,http://quanzhou.lianjia.com/xiaoqu/fuzhuangcheng/,2019-03-11
quanzhou,石狮市,石狮中心,90,http://quanzhou.lianjia.com/xiaoqu/shishizhongxin/,2019-03-11
quanzhou,石狮市,石狮周边,6,http://quanzhou.lianjia.com/xiaoqu/shishizhoubian/,2019-03-11
quanzhou,南安市,江北大道,13,http://quanzhou.lianjia.com/xiaoqu/jiangbeidadao/,2019-03-11
quanzhou,南安市,南安周边,5,http://quanzhou.lianjia.com/xiaoqu/nananzhoubian/,2019-03-11
quanzhou,南安市,南安中心,72,http://quanzhou.lianjia.com/xiaoqu/nananzhongxin/,2019-03-11
quanzhou,南安市,南安东,4,http://quanzhou.lianjia.com/xiaoqu/nanandong/,2019-03-11
quanzhou,永春县,永春县,14,http://quanzhou.lianjia.com/xiaoqu/yongchunxian1/,2019-03-11
quanzhou,德化县,德化县,21,http://quanzhou.lianjia.com/xiaoqu/dehuaxian1/,2019-03-11
quanzhou,洛江区,洛江区,56,http://quanzhou.lianjia.com/xiaoqu/luojiangqu3/,2019-03-11
quanzhou,泉港区,泉港区,23,http://quanzhou.lianjia.com/xiaoqu/quangangqu2/,2019-03-11
quanzhou,鲤城区,城西路,12,http://quanzhou.lianjia.com/xiaoqu/chengxilu/,2019-03-11
quanzhou,鲤城区,城北路,16,http://quanzhou.lianjia.com/xiaoqu/chengbeilu/,2019-03-11
quanzhou,鲤城区,东街,45,http://quanzhou.lianjia.com/xiaoqu/dongjie/,2019-03-11
quanzhou,鲤城区,浮桥,25,http://quanzhou.lianjia.com/xiaoqu/fuqiao/,2019-03-11
quanzhou,鲤城区,九一街,10,http://quanzhou.lianjia.com/xiaoqu/jiuyijie/,2019-03-11
quanzhou,鲤城区,南环路,15,http://quanzhou.lianjia.com/xiaoqu/nanhuanlu/,2019-03-11
quanzhou,鲤城区,涂门街,37,http://quanzhou.lianjia.com/xiaoqu/tumenjie/,2019-03-11
quanzhou,鲤城区,新门街,20,http://quanzhou.lianjia.com/xiaoqu/xinmenjie/,2019-03-11
quanzhou,鲤城区,西街,5,http://quanzhou.lianjia.com/xiaoqu/xijie/,2019-03-11
quanzhou,鲤城区,展览城,15,http://quanzhou.lianjia.com/xiaoqu/zhanlancheng/,2019-03-11
quanzhou,鲤城区,站前大道,9,http://quanzhou.lianjia.com/xiaoqu/zhanqiandadao/,2019-03-11
quanzhou,安溪县,安溪县,42,http://quanzhou.lianjia.com/xiaoqu/anxixian1/,2019-03-11
quanzhou,丰泽区,城东,30,http://quanzhou.lianjia.com/xiaoqu/chengdong3/,2019-03-11
quanzhou,丰泽区,赤山水库,28,http://quanzhou.lianjia.com/xiaoqu/chishanshuiku/,2019-03-11
quanzhou,丰泽区,东海,31,http://quanzhou.lianjia.com/xiaoqu/donghai/,2019-03-11
quanzhou,丰泽区,东湖,51,http://quanzhou.lianjia.com/xiaoqu/donghu2/,2019-03-11
quanzhou,丰泽区,丰泽街,100,http://quanzhou.lianjia.com/xiaoqu/fengzejie/,2019-03-11
quanzhou,丰泽区,泉秀街,109,http://quanzhou.lianjia.com/xiaoqu/quanxiujie/,2019-03-11
quanzhou,丰泽区,泉州站,1,http://quanzhou.lianjia.com/xiaoqu/quanzhouzhan/,2019-03-11
quanzhou,丰泽区,万达,49,http://quanzhou.lianjia.com/xiaoqu/wanda6/,2019-03-11
quanzhou,丰泽区,西湖,14,http://quanzhou.lianjia.com/xiaoqu/xihu1/,2019-03-11
quanzhou,金门县,None, 0 ,http://quanzhou.lianjia.com/xiaoqu/jinmenxian/,2019-03-11
