city,district_name,subdistrict_name,subdistrict_xiaoqu_num,subdistrict_url,review_date
dg,南城区,白马,7,http://dg.lianjia.com/xiaoqu/baima/,2019-03-11
dg,南城区,东莞图书馆,8,http://dg.lianjia.com/xiaoqu/dongguantushuguan/,2019-03-11
dg,南城区,东莞行政中心区,24,http://dg.lianjia.com/xiaoqu/dongguanxingzhengzhongxinqu/,2019-03-11
dg,南城区,东泰,39,http://dg.lianjia.com/xiaoqu/dongtai/,2019-03-11
dg,南城区,鸿福路口,19,http://dg.lianjia.com/xiaoqu/hongfulukou/,2019-03-11
dg,南城区,宏远北,17,http://dg.lianjia.com/xiaoqu/hongyuanbei/,2019-03-11
dg,南城区,宏远南,8,http://dg.lianjia.com/xiaoqu/hongyuannan/,2019-03-11
dg,南城区,南城车站,25,http://dg.lianjia.com/xiaoqu/nanchengchezhan/,2019-03-11
dg,南城区,南城,0,http://dg.lianjia.com/xiaoqu/nancheng/,2019-03-11
dg,南城区,水濂山,13,http://dg.lianjia.com/xiaoqu/shuilianshan/,2019-03-11
dg,南城区,三元里,8,http://dg.lianjia.com/xiaoqu/sanyuanli1/,2019-03-11
dg,南城区,胜利路,4,http://dg.lianjia.com/xiaoqu/shenglilu/,2019-03-11
dg,南城区,石竹,12,http://dg.lianjia.com/xiaoqu/shizhu2/,2019-03-11
dg,南城区,西平,10,http://dg.lianjia.com/xiaoqu/xiping/,2019-03-11
dg,南城区,下坝,2,http://dg.lianjia.com/xiaoqu/xiaba/,2019-03-11
dg,南城区,运河东,21,http://dg.lianjia.com/xiaoqu/yunhedong/,2019-03-11
dg,东城区,东平街,25,http://dg.lianjia.com/xiaoqu/dongpingjie/,2019-03-11
dg,东城区,东泰,39,http://dg.lianjia.com/xiaoqu/dongtai/,2019-03-11
dg,东城区,莞城,5,http://dg.lianjia.com/xiaoqu/guancheng/,2019-03-11
dg,东城区,花园新村,44,http://dg.lianjia.com/xiaoqu/huayuanxincun1/,2019-03-11
dg,东城区,黄旗山,12,http://dg.lianjia.com/xiaoqu/huangqishan/,2019-03-11
dg,东城区,火炼树,19,http://dg.lianjia.com/xiaoqu/huolianshu/,2019-03-11
dg,东城区,立新,0,http://dg.lianjia.com/xiaoqu/lixin/,2019-03-11
dg,东城区,水濂山,13,http://dg.lianjia.com/xiaoqu/shuilianshan/,2019-03-11
dg,东城区,石井,26,http://dg.lianjia.com/xiaoqu/shijing1/,2019-03-11
dg,东城区,上下桥,25,http://dg.lianjia.com/xiaoqu/shangxiaqiao/,2019-03-11
dg,东城区,世博广场,9,http://dg.lianjia.com/xiaoqu/shiboguangchang/,2019-03-11
dg,东城区,温塘,7,http://dg.lianjia.com/xiaoqu/wentang/,2019-03-11
dg,东城区,西平,10,http://dg.lianjia.com/xiaoqu/xiping/,2019-03-11
dg,东城区,新锡边,0,http://dg.lianjia.com/xiaoqu/xinxibian/,2019-03-11
dg,东城区,主山,7,http://dg.lianjia.com/xiaoqu/zhushan/,2019-03-11
dg,万江区,宏远北,17,http://dg.lianjia.com/xiaoqu/hongyuanbei/,2019-03-11
dg,万江区,华南摩尔,11,http://dg.lianjia.com/xiaoqu/huananmoer/,2019-03-11
dg,万江区,客运总站,4,http://dg.lianjia.com/xiaoqu/keyunzongzhan/,2019-03-11
dg,万江区,石美,25,http://dg.lianjia.com/xiaoqu/shimei/,2019-03-11
dg,万江区,胜利路,4,http://dg.lianjia.com/xiaoqu/shenglilu/,2019-03-11
