city,district_name,subdistrict_name,subdistrict_xiaoqu_num,subdistrict_url,review_date
bh,合浦县,海城区,645,http://bh.lianjia.com/xiaoqu/haichengqu1/,2019-03-11
bh,合浦县,合浦县,35,http://bh.lianjia.com/xiaoqu/hepuxian1/,2019-03-11
bh,合浦县,铁山港区,0,http://bh.lianjia.com/xiaoqu/tieshangangqu1/,2019-03-11
bh,合浦县,银海区,243,http://bh.lianjia.com/xiaoqu/yinhaiqu1/,2019-03-11
bh,海城区,海城区,645,http://bh.lianjia.com/xiaoqu/haichengqu1/,2019-03-11
bh,海城区,合浦县,35,http://bh.lianjia.com/xiaoqu/hepuxian1/,2019-03-11
bh,海城区,铁山港区,0,http://bh.lianjia.com/xiaoqu/tieshangangqu1/,2019-03-11
bh,海城区,银海区,243,http://bh.lianjia.com/xiaoqu/yinhaiqu1/,2019-03-11
bh,铁山港区,海城区,645,http://bh.lianjia.com/xiaoqu/haichengqu1/,2019-03-11
bh,铁山港区,合浦县,35,http://bh.lianjia.com/xiaoqu/hepuxian1/,2019-03-11
bh,铁山港区,铁山港区,0,http://bh.lianjia.com/xiaoqu/tieshangangqu1/,2019-03-11
bh,铁山港区,银海区,243,http://bh.lianjia.com/xiaoqu/yinhaiqu1/,2019-03-11
bh,银海区,海城区,645,http://bh.lianjia.com/xiaoqu/haichengqu1/,2019-03-11
bh,银海区,合浦县,35,http://bh.lianjia.com/xiaoqu/hepuxian1/,2019-03-11
bh,银海区,铁山港区,0,http://bh.lianjia.com/xiaoqu/tieshangangqu1/,2019-03-11
bh,银海区,银海区,243,http://bh.lianjia.com/xiaoqu/yinhaiqu1/,2019-03-11
