xiaoqu_id,xiaoqu_name,recently_sold,cur_rental,cur_selling,avg_price,year
1812359765863776,中山中路347号,90天成交0套,0,0,-1.0,-1
1811431874669769,灵寿寺巷,90天成交0套,0,0,-1.0,1988
1812359765863776,中山中路347号,90天成交0套,0,0,-1.0,-1
1820021176084032,新元华,90天成交0套,0,0,-1.0,-1
188689019006733,开元南一弄,90天成交0套,0,0,-1.0,-1
188864818540082,羊坝头30号,90天成交0套,0,0,37272.0,-1
1811791713448861,羊坝头26号,90天成交0套,0,0,-1.0,-1
1820028280989008,青年路42-1号,90天成交0套,0,0,-1.0,-1
1816912321359169,比胜庙巷20号,90天成交0套,0,0,46838.0,-1
189873142592460,湖滨路,90天成交0套,0,0,-1.0,-1
1820033183042878,兴安里,90天成交0套,0,0,-1.0,-1
1820030522760218,吴山路1号,90天成交0套,0,0,75344.0,-1
188664780385982,定安路132号,90天成交0套,1,0,-1.0,-1
1811043640947,西湖国贸中心,90天成交0套,0,0,-1.0,2004
1820022662355958,庆春路227号,90天成交0套,0,0,29968.0,-1
1814489255424972,金峰大厦,90天成交0套,0,0,-1.0,1999
189891237868484,明珠商业中心,90天成交0套,0,0,-1.0,2001
1820038590217437,岳王路19号,90天成交0套,0,0,-1.0,-1
186876315266086,元华商场,90天成交0套,0,0,-1.0,2007
