xiaoqu_id,xiaoqu_name,recently_sold,cur_rental,cur_selling,avg_price,year
5011000015138,康乐村,90天成交0套,0,0,79245.0,-1
5011000010516,陕西北路119弄,90天成交0套,0,0,99502.0,1926
5011000009693,北京西路1182号,90天成交0套,0,1,-1.0,-1
5011000009300,南京西路1522弄,90天成交0套,0,0,-1.0,1924
5011000011474,北京西路1400弄,90天成交0套,0,0,54842.0,-1
5011000008532,石门二路50号,90天成交0套,0,0,-1.0,1936
5011000009323,铜仁路90弄,90天成交0套,0,0,-1.0,1983
5011000017501,西王小区,90天成交0套,0,0,-1.0,1930
5011000015788,南沙公寓,90天成交0套,0,0,-1.0,1930
5011000005755,北京西路810-820号(双),90天成交0套,0,1,90639.0,1988
5011000017739,北京新村,90天成交0套,0,0,-1.0,-1
5011000017848,南京西路860弄,90天成交0套,0,0,-1.0,1979
5011000015400,九安广场,90天成交0套,0,1,74892.0,1995
5011000010498,延安中路504弄,90天成交0套,0,0,86818.0,1924
5011000018072,恒发公寓,90天成交0套,0,0,-1.0,1994
5020033036169352,升平街25,90天成交0套,0,0,-1.0,-1
5011000010919,西康路111号,90天成交0套,1,0,-1.0,1998
5011000009722,慈惠南里,90天成交0套,0,0,-1.0,1929
5011000010899,南汇路72弄,90天成交0套,0,0,68421.0,1986
5011000010313,陕西北路354弄,90天成交0套,0,0,82314.0,1924
5011000011830,自在里,90天成交0套,0,0,-1.0,2000
5011000007877,康定东路33弄,90天成交0套,0,0,-1.0,1990
5011000009315,成都北路527弄,90天成交0套,0,0,-1.0,1990
5011000017455,嘉里中心,90天成交0套,0,0,-1.0,-1
5011000016019,威海大楼,90天成交0套,0,0,-1.0,-1
5011000005814,石门一路17弄,90天成交0套,0,0,-1.0,1982
5011000010903,南汇路22弄,90天成交0套,0,0,-1.0,1930
5011000016089,南阳公寓,90天成交0套,0,0,-1.0,1980
5011000011504,石门一路52号,90天成交0套,0,0,-1.0,1975
5011000011316,奉贤路180号,90天成交0套,0,0,-1.0,-1
5011000017462,新陕公寓,90天成交0套,0,0,93216.0,1998
5011000017843,巢居公寓,90天成交0套,0,0,-1.0,1930
5011000016587,荷兰小区,90天成交0套,0,0,-1.0,1986
