112237422,华莱士炸鸡汉堡(通山大润发店),该商户暂无星级,http://www.dianping.com/shop/112237422/review,
68985621,德克麦炸鸡汉堡,该商户暂无星级,http://www.dianping.com/shop/68985621/review,
124623808,华莱士(通山洋都大道店),该商户暂无星级,http://www.dianping.com/shop/124623808/review,
