127968269,牛小牛(寿昌大道店),该商户暂无星级,http://www.dianping.com/shop/127968269/review,
98075622,掌上时刻西餐厅,该商户暂无星级,http://www.dianping.com/shop/98075622/review,
24020470,派乐汉堡,三星商户,http://www.dianping.com/shop/24020470#comment,
8015648,派乐汉堡(莲花山店),准四星商户,http://www.dianping.com/shop/8015648#comment,
93734506,华莱士(武商店),三星商户,http://www.dianping.com/shop/93734506#comment,
57734655,贝克汉堡,该商户暂无星级,http://www.dianping.com/shop/57734655/review,
22318720,蒂奥莎西餐厅,准四星商户,http://www.dianping.com/shop/22318720#comment,
68823925,轻食主义,三星商户,http://www.dianping.com/shop/68823925#comment,
98226779,龙猫披萨(竹林广场店),三星商户,http://www.dianping.com/shop/98226779#comment,
112028569,巴蜀老火锅,准四星商户,http://www.dianping.com/shop/112028569#comment,
10420917,派乐汉堡,三星商户,http://www.dianping.com/shop/10420917/review,
79620124,猫眼披萨(鄂州总店),该商户暂无星级,http://www.dianping.com/shop/79620124/review,
32367730,西尊比萨(鄂州店),准四星商户,http://www.dianping.com/shop/32367730#comment,
126671214,半秋山,准四星商户,http://www.dianping.com/shop/126671214#comment,
11693489,海阔天空(总店),准四星商户,http://www.dianping.com/shop/11693489#comment,
128300426,肯德基(鄂州新亚太店),准四星商户,http://www.dianping.com/shop/128300426#comment,
22646303,I DO欢乐餐厅,准四星商户,http://www.dianping.com/shop/22646303#comment,
107758526,冬歌小栈,该商户暂无星级,http://www.dianping.com/shop/107758526/review,
27170260,疯狂鸡排汉堡,准四星商户,http://www.dianping.com/shop/27170260#comment,
120118993,贝克汉堡,该商户暂无星级,http://www.dianping.com/shop/120118993/review,
100195707,联豪牛排君文冷冻食品经营部,该商户暂无星级,http://www.dianping.com/shop/100195707/review,歇业/关闭
92196367,鸡排汉堡,三星商户,http://www.dianping.com/shop/92196367#comment,
91862357,华莱士(大学店),准四星商户,http://www.dianping.com/shop/91862357#comment,
23178593,名人城堡(滨湖北路店),准四星商户,http://www.dianping.com/shop/23178593#comment,
23898377,华莱士(葛洪店),准四星商户,http://www.dianping.com/shop/23898377#comment,
92753376,必胜客(佛罗伦萨小镇店),四星商户,http://www.dianping.com/shop/92753376#comment,
76415418,华莱士(葛店中百店),三星商户,http://www.dianping.com/shop/76415418#comment,
92753769,赛百味(佛罗伦萨小镇店),四星商户,http://www.dianping.com/shop/92753769#comment,
120069770,味加味,四星商户,http://www.dianping.com/shop/120069770#comment,
112482763,乐而美汉堡茶饮,该商户暂无星级,http://www.dianping.com/shop/112482763/review,
93340962,唯客多,该商户暂无星级,http://www.dianping.com/shop/93340962/review,
74621446,麦迪堡汉堡(幼师店),该商户暂无星级,http://www.dianping.com/shop/74621446/review,
124374101,汉堡皇,该商户暂无星级,http://www.dianping.com/shop/124374101/review,
129107958,福罗德汉堡(智慧城影院店),该商户暂无星级,http://www.dianping.com/shop/129107958/review,
